gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
3353254374	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/9/50a1c754-48f1-4670-85d0-b3d44e206db6_image.jpg										http://creativecommons.org/licenses/by-nc-sa/4.0/	Line Klausen
3353234456	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/9/6d710b53-366b-4062-bd0c-5b1601d31b2e_image.jpg										http://creativecommons.org/licenses/by-nc-sa/4.0/	Line Klausen
3353219433	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/9/9e009554-9ea2-426e-b306-a865a541744a_image.jpg										http://creativecommons.org/licenses/by-nc-sa/4.0/	Line Klausen
3353215319	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/9/8155ab3c-5541-450f-abeb-f4b1b28d88ed_image.jpg										http://creativecommons.org/licenses/by-nc-sa/4.0/	Line Klausen
3353208309	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/9/a88c640e-62fd-4ed8-ae9a-7a97e699d90f_image.jpg										http://creativecommons.org/licenses/by-nc-sa/4.0/	Line Klausen
3353206301	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/9/d4087e24-a270-445a-885b-9a1a56126790_image.jpg										http://creativecommons.org/licenses/by-nc-sa/4.0/	Line Klausen
3353187347	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/9/8042c686-020d-407d-b2e6-57140da2f804_image.jpg										http://creativecommons.org/licenses/by-nc-sa/4.0/	Line Klausen
3353182302	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/9/7dcdd2b8-0431-4278-9fd9-db2b76cb88df_image.jpg										http://creativecommons.org/licenses/by-nc-sa/4.0/	Line Klausen
3353181309	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/9/56e3f3e4-0433-47cb-9b58-0ec4c705ba0e_image.jpg										http://creativecommons.org/licenses/by-nc-sa/4.0/	Line Klausen
3353166426	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/9/91e0790f-087a-4ba6-8c86-4cea4020cb54_image.jpg										http://creativecommons.org/licenses/by-nc-sa/4.0/	Line Klausen
3353160468	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/9/6492670c-40ba-474e-ad1e-702869a2a33b_image.jpg										http://creativecommons.org/licenses/by-nc-sa/4.0/	Line Klausen
3353159344	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/9/b9707544-fae9-4198-b5ef-f4a75b5b0984_image.jpg										http://creativecommons.org/licenses/by-nc-sa/4.0/	Line Klausen
3337875969	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/148731138/original.jpeg	https://www.inaturalist.org/photos/148731138					2017-08-05T17:25:02Z	Robert Lasley		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Robert Lasley
3337843339	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/47109034/original.jpeg	https://www.inaturalist.org/photos/47109034					2019-07-20T16:16:10Z	adrianl		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	adrianl
3337806350	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/47109015/original.jpeg	https://www.inaturalist.org/photos/47109015					2019-07-20T17:46:16Z	adrianl		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	adrianl
3337702343	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/47109005/original.jpeg	https://www.inaturalist.org/photos/47109005					2019-07-20T18:07:55Z	adrianl		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	adrianl
3337504333	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/47108929/original.jpeg	https://www.inaturalist.org/photos/47108929					2019-07-20T18:44:34Z	adrianl		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	adrianl
3337474353	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/47108977/original.jpeg	https://www.inaturalist.org/photos/47108977					2019-07-20T18:08:05Z	adrianl		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	adrianl
3337381346	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/47109046/original.jpeg	https://www.inaturalist.org/photos/47109046					2019-07-20T16:15:50Z	adrianl		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	adrianl
3335442305	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/22675441/original.jpeg	https://www.inaturalist.org/photos/22675441					2018-08-04T22:34:11Z	M. A. Naturalist		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	M. A. Naturalist
3335399307	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/22674169/original.jpeg	https://www.inaturalist.org/photos/22674169					2018-08-03T16:31:35Z	M. A. Naturalist		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	M. A. Naturalist
3335169318	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/22670440/original.jpeg	https://www.inaturalist.org/photos/22670440					2018-07-30T17:24:27Z	M. A. Naturalist		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	M. A. Naturalist
3335129309	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/22670423/original.jpeg	https://www.inaturalist.org/photos/22670423					2018-07-30T16:38:33Z	M. A. Naturalist		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	M. A. Naturalist
3333397715	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/145663736/original.jpeg	https://www.inaturalist.org/photos/145663736					2008-06-25T21:28:40Z	Andrew Thompson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Andrew Thompson
3333245339	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/61559112/original.jpeg	https://www.inaturalist.org/photos/61559112					2018-07-15T00:16:39Z	Aurélien Bour		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Aurélien Bour
3333245339	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/61559283/original.jpeg	https://www.inaturalist.org/photos/61559283					2018-07-15T00:16:00Z	Aurélien Bour		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Aurélien Bour
3333098722	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/145664406/original.jpeg	https://www.inaturalist.org/photos/145664406					2008-06-25T21:36:31Z	Andrew Thompson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Andrew Thompson
3333073343	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/73806410/original.jpg	https://www.inaturalist.org/photos/73806410					2019-08-13T14:43:49Z	wambrose		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	wambrose
3330764330	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/61559456/original.jpeg	https://www.inaturalist.org/photos/61559456					2018-07-15T22:44:08Z	Aurélien Bour		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Aurélien Bour
3330764330	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/61559645/original.jpeg	https://www.inaturalist.org/photos/61559645					2018-07-15T22:44:02Z	Aurélien Bour		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Aurélien Bour
3330649341	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/61559042/original.jpeg	https://www.inaturalist.org/photos/61559042					2018-07-13T19:35:01Z	Aurélien Bour		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Aurélien Bour
3330649341	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/61558455/original.jpeg	https://www.inaturalist.org/photos/61558455					2018-07-13T19:35:10Z	Aurélien Bour		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Aurélien Bour
3329951510	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/7/8e028525-5110-453b-870a-70faeeddc798_image.jpg										© All rights reserved	Siri Lie Olsen
3329951408	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/7/884d33c3-403b-4887-a36e-04a149d5a0f2_image.jpg										© All rights reserved	Siri Lie Olsen
3329951408	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/7/b6158990-8151-4703-aeb7-d500490308f4_image.jpg										© All rights reserved	Siri Lie Olsen
3329941309	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/7/c66857d2-2142-4132-a6c2-160c4462899b_image.jpg										© All rights reserved	Siri Lie Olsen
3329939358	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/7/8a566e6e-1933-48f4-b5c8-a675655114bf_image.jpg										© All rights reserved	Siri Lie Olsen
3329916382	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/7/9de5e01f-27d6-4dcd-b15b-9a9344e7cea9_image.jpg										© All rights reserved	Siri Lie Olsen
3329916382	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/7/e88848c1-5e6e-4ec7-bad0-7821ab8f864f_image.jpg										© All rights reserved	Siri Lie Olsen
3329916382	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/7/aeaa04da-1171-43c2-9bd7-d65d4e2a02c7_image.jpg										© All rights reserved	Siri Lie Olsen
3329911455	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/7/f94bbf77-ff70-4fb8-9661-8d7c9b6ea5a5_image.jpg										© All rights reserved	Siri Lie Olsen
3329892471	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/7/987cbdab-55ea-4777-8369-cf27d933059b_image.jpg										© All rights reserved	Siri Lie Olsen
3329892471	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/7/b56b9c74-24c9-4623-8245-ac6eac4d5e5b_image.jpg										© All rights reserved	Siri Lie Olsen
3329892471	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/7/05bf152b-b7f0-4614-891e-4eb49878083b_image.jpg										© All rights reserved	Siri Lie Olsen
3329887443	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/7/790397ca-1267-4813-b3dc-7b7f44005bb4_image.jpg										© All rights reserved	Siri Lie Olsen
3329883422	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/7/8d9ecec5-9c2b-454b-99c1-5875632d5206_image.jpg										© All rights reserved	Siri Lie Olsen
3329883422	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/7/26b2b411-0ea7-4440-8abb-e123fce56945_image.jpg										© All rights reserved	Siri Lie Olsen
3329880350	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/7/b845a479-a29d-4582-8613-6d714b277a6a_image.jpg										© All rights reserved	Siri Lie Olsen
3329875340	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/7/2ba7f3cb-a489-4543-add6-f044cae5c75e_image.jpg										© All rights reserved	Siri Lie Olsen
3329869352	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/7/d9e04d41-e6ca-4fce-806c-618ecee13f7a_image.jpg										© All rights reserved	Siri Lie Olsen
3329869352	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/7/cac2154d-5b19-4379-9604-e9b5de6e7b87_image.jpg										© All rights reserved	Siri Lie Olsen
3329848393	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/7/be4b1b3a-4122-4007-8529-58791bf1ce72_image.jpg										© All rights reserved	Siri Lie Olsen
3329846341	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/7/cf4716c5-cb43-49fb-96b0-4cde75b6972b_image.jpg										© All rights reserved	Siri Lie Olsen
3329822448	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/7/06102e93-b699-4847-b5d4-25e4c2228ee5_image.jpg			Nærbilde av blader							© All rights reserved	Inger Jennings
3329822448	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/7/8165d95c-4ebb-4acf-b77d-1e4c8a23065c_image.jpg										© All rights reserved	Inger Jennings
3329799397	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/7/a777a591-1a5e-4bb8-9980-0aa336b39d0b_image.jpg										© All rights reserved	Siri Lie Olsen
3329799397	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/7/deaf1e69-573c-46b6-b72a-f9859f37a0d4_image.jpg										© All rights reserved	Siri Lie Olsen
3329767381	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/7/3ba211ea-90b4-4c29-9bf6-14a7d72117a4_image.jpg										© All rights reserved	Siri Lie Olsen
3327972888	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/142472038/original.jpg	https://www.inaturalist.org/photos/142472038					2019-06-16T13:06:03Z	Cheryl Rosenfeld		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Cheryl Rosenfeld
3327727381	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/101617065/original.jpg	https://www.inaturalist.org/photos/101617065					2011-06-04T04:59:30Z	Paul Cools		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Paul Cools
3327292430	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/7/8c23b109-3fd6-44a8-9da5-4ea40ed4a08c_image.jpg										© All rights reserved	Siri Lie Olsen
3327292430	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/7/afede18d-c0ef-4101-9be3-2ce29457dfd0_image.jpg										© All rights reserved	Siri Lie Olsen
3327290530	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/7/beb782b8-fb64-458e-9818-7fe032e6734f_image.jpg										© All rights reserved	Siri Lie Olsen
3327290530	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/7/ac3ad4bb-816b-4827-bcae-a51972fd1eee_image.jpg										© All rights reserved	Siri Lie Olsen
3327288471	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/7/9a933805-e9bf-4b4d-ada2-98ea63be0c8f_image.jpg										© All rights reserved	Siri Lie Olsen
3327286432	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/7/b82323fe-b888-410e-b887-d2329ccb91c2_image.jpg										© All rights reserved	Geir Vatne
3327284543	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/7/c5a9563a-8c95-4a07-98e1-0fc58282daf2_image.jpg										© All rights reserved	Jørn Olav Løkken
3327278377	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/7/9da58e3d-911a-4fd6-a283-2e9778214bac_image.jpg										© All rights reserved	Siri Lie Olsen
3327276520	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/7/1a2e001e-6aed-40af-af2e-a317dab55fc7_image.jpg										© All rights reserved	Siri Lie Olsen
3327276520	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/7/0d3fef11-1fd2-4bba-89a1-7fd78b074b5e_image.jpg										© All rights reserved	Siri Lie Olsen
3327276520	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/7/b7907418-958e-4a87-8176-496be08496ed_image.jpg										© All rights reserved	Siri Lie Olsen
3327276520	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/7/baf56e63-5e7e-4842-ba96-c0bafd909f10_image.jpg										© All rights reserved	Siri Lie Olsen
3327276450	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/7/e9fc62a9-6853-4499-82fc-c20f47a9d857_image.jpg										© All rights reserved	Siri Lie Olsen
3327273446	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/7/5ff445ff-7cb8-440f-81e1-49873297c66a_image.jpg										© All rights reserved	Siri Lie Olsen
3327273446	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/7/d1d00ff7-07b8-4228-a4d0-5984f8dd2850_image.jpg										© All rights reserved	Siri Lie Olsen
3327273426	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/7/b5ade5b9-a625-400f-815a-dbb3f7318f71_image.jpg										© All rights reserved	Siri Lie Olsen
3327269450	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/7/33191a40-2140-4667-bb7c-7dd59377786b_image.jpg										© All rights reserved	Siri Lie Olsen
3327267377	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/7/7b3208cf-01b8-4814-8f33-86837fcf819b_image.jpg										© All rights reserved	Siri Lie Olsen
3327267377	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/7/f7cad743-0aa6-4209-84a3-0f0c1936c0ae_image.jpg										© All rights reserved	Siri Lie Olsen
3327263490	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/7/cc5570a4-7ce0-4abb-8c2e-dae9cd3a6752_image.jpg										© All rights reserved	Siri Lie Olsen
3327263490	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/7/910feee7-fbe4-4a40-9f4c-1eef526ef839_image.jpg										© All rights reserved	Siri Lie Olsen
3327263490	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/7/2e5d8aa0-3e32-4c44-8a1e-37687e89167b_image.jpg										© All rights reserved	Siri Lie Olsen
3327260531	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/7/21857bcd-448f-4bfd-8da8-d32a75fe8404_image.jpg										© All rights reserved	Siri Lie Olsen
3327260531	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/7/c886f422-2993-4c49-954b-73d8922a6675_image.jpg										© All rights reserved	Siri Lie Olsen
3327259540	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/7/b5fd6469-b0cd-4733-b2c8-b13d9f27e514_image.jpg										© All rights reserved	Siri Lie Olsen
3327257383	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/7/a7d1a5e0-8fbc-4b5c-ae80-23a6832fbe38_image.jpg										© All rights reserved	Siri Lie Olsen
3327256433	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/7/606c74cb-beb9-4040-9e13-8b97e722f119_image.jpg										© All rights reserved	Siri Lie Olsen
3327255416	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2021/7/a357297f-6034-41ab-b27f-ab6efcda0ab9_image.jpg										© All rights reserved	Siri Lie Olsen
